date,product,category,sales,price,stock
2023-10-13,Rice,Grocery,73,195.1203510688387,441
2023-10-13,Eggs,Dairy,61,164.2777141187244,449
2023-10-13,Soap,Personal Care,84,165.70834490261143,433
2023-10-13,Shampoo,Personal Care,62,149.6849492747515,231
2023-10-14,Milk,Dairy,75,88.7992009103266,435
2023-10-14,Bread,Bakery,98,131.36045869495518,474
2023-10-14,Rice,Grocery,123,62.46591909760683,391
2023-10-14,Eggs,Dairy,115,151.83987961057986,309
2023-10-14,Soap,Personal Care,106,55.99880189200536,243
2023-10-14,Shampoo,Personal Care,88,31.385356399447993,254
2023-10-15,Milk,Dairy,79,100.35970784650861,430
2023-10-15,Bread,Bakery,84,138.04944532387444,311
2023-10-15,Rice,Grocery,125,148.0078333656757,232
2023-10-15,Eggs,Dairy,83,131.8126983598761,229
2023-10-15,Soap,Personal Care,84,90.94015399545779,328
2023-10-15,Shampoo,Personal Care,101,38.540830138715904,327
2023-10-16,Milk,Dairy,60,199.7805171650799,225
2023-10-16,Bread,Bakery,69,143.95380662507424,259
2023-10-16,Rice,Grocery,49,119.70779517582528,481
2023-10-16,Eggs,Dairy,55,144.4177781421524,432
2023-10-16,Soap,Personal Care,82,156.8982341579831,333
2023-10-16,Shampoo,Personal Care,57,138.14380355970502,440
2023-10-17,Milk,Dairy,80,190.60457066931372,486
2023-10-17,Bread,Bakery,55,61.3794979764263,394
2023-10-17,Rice,Grocery,76,189.45269717059628,403
2023-10-17,Eggs,Dairy,83,172.69703680245757,453
2023-10-17,Soap,Personal Care,67,53.16633810462106,450
2023-10-17,Shampoo,Personal Care,55,28.813690350080076,419
2023-10-18,Milk,Dairy,66,195.36844039164103,290
2023-10-18,Bread,Bakery,69,182.28105078878522,201
2023-10-18,Rice,Grocery,60,20.35928618687315,223
2023-10-18,Eggs,Dairy,70,76.90631187644628,393
2023-10-18,Soap,Personal Care,73,81.24850753985203,369
2023-10-18,Shampoo,Personal Care,45,182.71777884970484,398
2023-10-19,Milk,Dairy,64,16.09225908199252,213
2023-10-19,Bread,Bakery,70,26.67621711585816,264
2023-10-19,Rice,Grocery,64,109.1939785160933,400
2023-10-19,Eggs,Dairy,56,134.41414700576797,298
2023-10-19,Soap,Personal Care,68,18.245371889649853,265
2023-10-19,Shampoo,Personal Care,62,105.2971891309205,430
2023-10-20,Milk,Dairy,76,174.68950843305396,351
2023-10-20,Bread,Bakery,73,48.4709271868622,453
2023-10-20,Rice,Grocery,72,126.55691105993886,329
2023-10-20,Eggs,Dairy,44,199.06002297105698,306
2023-10-20,Soap,Personal Care,59,191.07885137037053,264
2023-10-20,Shampoo,Personal Care,51,191.38655921378177,354
2023-10-21,Milk,Dairy,103,148.08070739357072,449
2023-10-21,Bread,Bakery,107,154.77425147345917,371
2023-10-21,Rice,Grocery,122,76.62336376126355,418
2023-10-21,Eggs,Dairy,80,183.82689231730038,311
2023-10-21,Soap,Personal Care,115,49.06493461743534,440
2023-10-21,Shampoo,Personal Care,96,116.71018132403216,212
2023-10-22,Milk,Dairy,97,168.34729934925844,351
2023-10-22,Bread,Bakery,102,129.08762506878378,382
2023-10-22,Rice,Grocery,86,99.40288234873529,237
2023-10-22,Eggs,Dairy,99,31.20460789585944,353
2023-10-22,Soap,Personal Care,90,187.68078204188782,237
2023-10-22,Shampoo,Personal Care,97,91.90163641524998,402
2023-10-23,Milk,Dairy,53,23.80994309049838,371
2023-10-23,Bread,Bakery,73,25.392829637940192,471
2023-10-23,Rice,Grocery,73,106.54988824642804,330
2023-10-23,Eggs,Dairy,46,77.71476522767517,312
2023-10-23,Soap,Personal Care,64,68.21821679724985,417
2023-10-23,Shampoo,Personal Care,60,112.95528918009892,357
2023-10-24,Milk,Dairy,63,172.5138647574398,289
2023-10-24,Bread,Bakery,74,46.05507604774206,467
2023-10-24,Rice,Grocery,54,102.40652187080411,379
2023-10-24,Eggs,Dairy,66,188.72261523849951,470
2023-10-24,Soap,Personal Care,71,91.11139659133906,399
2023-10-24,Shampoo,Personal Care,58,175.45819804421652,400
2023-10-25,Milk,Dairy,85,62.74637556265338,383
2023-10-25,Bread,Bakery,51,30.79177691883607,350
2023-10-25,Rice,Grocery,64,124.60587644685856,497
2023-10-25,Eggs,Dairy,49,49.417248281176896,489
2023-10-25,Soap,Personal Care,63,61.66661211692258,427
2023-10-25,Shampoo,Personal Care,68,192.832831428968,388
2023-10-26,Milk,Dairy,71,38.17368220022403,216
2023-10-26,Bread,Bakery,48,74.44298780042637,430
2023-10-26,Rice,Grocery,76,33.014325129573095,445
2023-10-26,Eggs,Dairy,72,148.47848795323765,414
2023-10-26,Soap,Personal Care,64,175.2618391825211,275
2023-10-26,Shampoo,Personal Care,59,190.07187900653676,464
2023-10-27,Milk,Dairy,60,71.83910784855831,399
2023-10-27,Bread,Bakery,44,120.42521511910157,458
2023-10-27,Rice,Grocery,60,45.48768826085331,465
2023-10-27,Eggs,Dairy,64,173.83162857705847,415
2023-10-27,Soap,Personal Care,62,124.24858912479378,478
2023-10-27,Shampoo,Personal Care,59,124.23485101219197,323
2023-10-28,Milk,Dairy,87,156.59448770468526,320
2023-10-28,Bread,Bakery,114,54.711854682352424,277
2023-10-28,Rice,Grocery,90,177.02178086492754,479
2023-10-28,Eggs,Dairy,102,152.023661617466,441
2023-10-28,Soap,Personal Care,111,114.36225154436723,417
2023-10-28,Shampoo,Personal Care,91,51.78751962781044,319
2023-10-29,Milk,Dairy,94,27.6405664408179,352
2023-10-29,Bread,Bakery,123,168.71884729398957,374
2023-10-29,Rice,Grocery,76,43.66682437196724,420
2023-10-29,Eggs,Dairy,120,31.9106163151966,264
2023-10-29,Soap,Personal Care,113,47.55307841272691,446
2023-10-29,Shampoo,Personal Care,102,139.84384029724933,241
2023-10-30,Milk,Dairy,58,118.56816467840451,427
2023-10-30,Bread,Bakery,51,118.57334378158332,450
2023-10-30,Rice,Grocery,50,71.97516164280276,278
2023-10-30,Eggs,Dairy,58,133.8582305377691,305
2023-10-30,Soap,Personal Care,56,89.16731580921038,321
2023-10-30,Shampoo,Personal Care,67,68.90310760615131,369
2023-10-31,Milk,Dairy,49,57.06508463801893,429
2023-10-31,Bread,Bakery,55,163.87560761785227,371
2023-10-31,Rice,Grocery,72,92.89497826580191,218
2023-10-31,Eggs,Dairy,57,91.83615810552197,357
2023-10-31,Soap,Personal Care,53,187.47136581605236,358
2023-10-31,Shampoo,Personal Care,73,53.84599409626732,473
2023-11-01,Milk,Dairy,110,58.90813373737403,227
2023-11-01,Bread,Bakery,97,70.47254376270128,223
2023-11-01,Rice,Grocery,108,10.49541804460041,375
2023-11-01,Eggs,Dairy,76,13.337436583753721,473
2023-11-01,Soap,Personal Care,97,163.13669190462298,478
2023-11-01,Shampoo,Personal Care,70,73.78188703897297,489
2023-11-02,Milk,Dairy,95,91.95943671372036,216
2023-11-02,Bread,Bakery,117,176.56910855458196,444
2023-11-02,Rice,Grocery,68,53.91666498187106,360
2023-11-02,Eggs,Dairy,94,43.55660158908334,249
2023-11-02,Soap,Personal Care,81,11.37796132287745,214
2023-11-02,Shampoo,Personal Care,93,99.38212705601585,449
2023-11-03,Milk,Dairy,86,155.8649097959268,237
2023-11-03,Bread,Bakery,89,190.7806780419928,481
2023-11-03,Rice,Grocery,80,142.95611826147328,461
2023-11-03,Eggs,Dairy,69,177.00853847414353,374
2023-11-03,Soap,Personal Care,87,168.91016567191642,258
2023-11-03,Shampoo,Personal Care,112,75.83406200359674,417
2023-11-04,Milk,Dairy,126,30.502086272365467,288
2023-11-04,Bread,Bakery,123,108.91826838257585,309
2023-11-04,Rice,Grocery,141,157.9237060703109,389
2023-11-04,Eggs,Dairy,112,148.60689999216575,332
2023-11-04,Soap,Personal Care,128,178.77847201316402,345
2023-11-04,Shampoo,Personal Care,126,161.95072230543943,243
2023-11-05,Milk,Dairy,133,103.83935691918713,406
2023-11-05,Bread,Bakery,118,13.654023656784434,359
2023-11-05,Rice,Grocery,148,63.274893932166606,442
2023-11-05,Eggs,Dairy,130,149.43531657043988,348
2023-11-05,Soap,Personal Care,146,110.68084340295144,343
2023-11-05,Shampoo,Personal Care,107,98.47006509623603,352
2023-11-06,Milk,Dairy,75,15.086411283594291,352
2023-11-06,Bread,Bakery,107,91.50429633632638,266
2023-11-06,Rice,Grocery,95,196.68719811123117,277
2023-11-06,Eggs,Dairy,77,198.38646077291537,454
2023-11-06,Soap,Personal Care,109,189.46647035075807,428
2023-11-06,Shampoo,Personal Care,91,145.32728945036266,288
2023-11-07,Milk,Dairy,92,27.946839741056642,220
2023-11-07,Bread,Bakery,77,56.579249759901266,359
2023-11-07,Rice,Grocery,75,114.83266775851475,482
2023-11-07,Eggs,Dairy,104,47.75996613532978,235
2023-11-07,Soap,Personal Care,109,148.80309998435,421
2023-11-07,Shampoo,Personal Care,92,186.29003065517696,225
2023-11-08,Milk,Dairy,105,56.240245547211444,301
2023-11-08,Bread,Bakery,96,116.07253963674401,299
2023-11-08,Rice,Grocery,99,21.331521079466583,218
2023-11-08,Eggs,Dairy,86,34.919682553399156,241
2023-11-08,Soap,Personal Care,90,174.31272366063246,306
2023-11-08,Shampoo,Personal Care,97,18.494952165430337,333
2023-11-09,Milk,Dairy,93,185.63068880839305,384
2023-11-09,Bread,Bakery,118,120.68482231307405,286
2023-11-09,Rice,Grocery,91,29.29870729248564,255
2023-11-09,Eggs,Dairy,97,148.38864751997727,349
2023-11-09,Soap,Personal Care,84,127.63499466531569,355
2023-11-09,Shampoo,Personal Care,111,120.99072894244932,316
2023-11-10,Milk,Dairy,106,164.67042573928177,462
2023-11-10,Bread,Bakery,107,171.58605437892018,471
2023-11-10,Rice,Grocery,106,134.17682217202474,387
2023-11-10,Eggs,Dairy,104,101.56243807884042,451
2023-11-10,Soap,Personal Care,99,39.211556079199326,309
2023-11-10,Shampoo,Personal Care,97,194.64664068908715,201
2023-11-11,Milk,Dairy,110,182.05945120934805,439
2023-11-11,Bread,Bakery,116,166.10239908234027,485
2023-11-11,Rice,Grocery,128,30.009386227063683,205
2023-11-11,Eggs,Dairy,105,78.27368788357934,209
2023-11-11,Soap,Personal Care,123,47.696138556686115,448
2023-11-11,Shampoo,Personal Care,161,13.502499843140969,342
2023-11-12,Milk,Dairy,123,68.75721834877686,343
2023-11-12,Bread,Bakery,132,167.04560138935858,376
2023-11-12,Rice,Grocery,135,101.76113901116646,322
2023-11-12,Eggs,Dairy,137,87.50772050031631,417
2023-11-12,Soap,Personal Care,135,175.73228724060652,335
2023-11-12,Shampoo,Personal Care,115,181.52068760748028,395
2023-11-13,Milk,Dairy,103,60.29203032286851,292
2023-11-13,Bread,Bakery,86,100.37368704581097,214
2023-11-13,Rice,Grocery,90,45.20095338256959,201
2023-11-13,Eggs,Dairy,104,108.75107242308079,277
2023-11-13,Soap,Personal Care,102,10.269461825443937,375
2023-11-13,Shampoo,Personal Care,86,70.62899301500258,206
2023-11-14,Milk,Dairy,91,140.6768767536415,386
2023-11-14,Bread,Bakery,80,180.24294936270826,207
2023-11-14,Rice,Grocery,99,14.932593487244981,458
2023-11-14,Eggs,Dairy,106,194.72936233092503,245
2023-11-14,Soap,Personal Care,110,96.09590298091493,353
2023-11-14,Shampoo,Personal Care,87,171.4083565766088,346
2023-11-15,Milk,Dairy,95,159.99329577493646,222
2023-11-15,Bread,Bakery,114,102.44766988550828,256
2023-11-15,Rice,Grocery,90,42.02813743450143,305
2023-11-15,Eggs,Dairy,82,74.72851010433057,492
2023-11-15,Soap,Personal Care,107,23.866910526616202,424
2023-11-15,Shampoo,Personal Care,85,100.19827920139186,262
2023-11-16,Milk,Dairy,83,103.91212866716367,357
2023-11-16,Bread,Bakery,102,159.21302131636895,308
2023-11-16,Rice,Grocery,73,70.23264121867136,450
2023-11-16,Eggs,Dairy,122,180.81450817053963,257
2023-11-16,Soap,Personal Care,103,51.785664127481105,299
2023-11-16,Shampoo,Personal Care,97,163.45532429920823,325
2023-11-17,Milk,Dairy,99,191.74027232482172,362
2023-11-17,Bread,Bakery,98,45.333012571045046,395
2023-11-17,Rice,Grocery,98,41.091949852305504,393
2023-11-17,Eggs,Dairy,75,139.21080622243048,398
2023-11-17,Soap,Personal Care,80,198.63474782855232,391
2023-11-17,Shampoo,Personal Care,99,119.68321310439198,429
2023-11-18,Milk,Dairy,117,37.713235461738556,453
2023-11-18,Bread,Bakery,123,104.03908296137408,470
2023-11-18,Rice,Grocery,131,195.76746725580227,447
2023-11-18,Eggs,Dairy,106,122.56463375017871,334
2023-11-18,Soap,Personal Care,121,179.81961113189962,458
2023-11-18,Shampoo,Personal Care,111,188.15959941029934,216
2023-11-19,Milk,Dairy,134,49.405756387535945,490
2023-11-19,Bread,Bakery,138,58.57198556866727,345
2023-11-19,Rice,Grocery,144,144.7335297548935,440
2023-11-19,Eggs,Dairy,129,198.80094658443713,311
2023-11-19,Soap,Personal Care,133,59.87683177339381,341
2023-11-19,Shampoo,Personal Care,94,171.61104926622698,454
2023-11-20,Milk,Dairy,93,34.16878267417836,252
2023-11-20,Bread,Bakery,90,33.41856779066753,375
2023-11-20,Rice,Grocery,78,90.58956573261322,304
2023-11-20,Eggs,Dairy,87,44.72982133933093,217
2023-11-20,Soap,Personal Care,85,131.3067252562356,343
2023-11-20,Shampoo,Personal Care,102,103.1873097799227,426
2023-11-21,Milk,Dairy,84,108.22064750376545,368
2023-11-21,Bread,Bakery,105,91.97454853852197,482
2023-11-21,Rice,Grocery,104,34.345657647599566,426
2023-11-21,Eggs,Dairy,107,40.6211007002706,410
2023-11-21,Soap,Personal Care,77,96.68560837013375,247
2023-11-21,Shampoo,Personal Care,98,160.24341896808843,320
2023-11-22,Milk,Dairy,88,50.01447360017658,367
2023-11-22,Bread,Bakery,66,87.57068704602091,396
2023-11-22,Rice,Grocery,104,137.2473714879186,460
2023-11-22,Eggs,Dairy,108,158.66391068803674,342
2023-11-22,Soap,Personal Care,77,110.22883330589971,308
2023-11-22,Shampoo,Personal Care,99,182.37694312434473,434
2023-11-23,Milk,Dairy,87,98.57614372955143,355
2023-11-23,Bread,Bakery,93,145.17630595420354,311
2023-11-23,Rice,Grocery,92,17.3313781535539,411
2023-11-23,Eggs,Dairy,102,139.83855102593893,224
2023-11-23,Soap,Personal Care,79,154.52967757241734,202
2023-11-23,Shampoo,Personal Care,107,61.8744368329032,246
2023-11-24,Milk,Dairy,96,127.53342268520927,420
2023-11-24,Bread,Bakery,96,185.15064491407915,455
2023-11-24,Rice,Grocery,86,53.85537918567851,389
2023-11-24,Eggs,Dairy,117,30.6202802059988,268
2023-11-24,Soap,Personal Care,84,149.93389965618803,412
2023-11-24,Shampoo,Personal Care,110,29.71239066931681,312
2023-11-25,Milk,Dairy,130,89.00113348021814,230
2023-11-25,Bread,Bakery,142,14.567325622113087,414
2023-11-25,Rice,Grocery,112,196.26119381828693,302
2023-11-25,Eggs,Dairy,148,139.02312880562403,288
2023-11-25,Soap,Personal Care,157,158.38923639535275,428
2023-11-25,Shampoo,Personal Care,127,77.85994201948337,485
2023-11-26,Milk,Dairy,124,14.351410678333338,270
2023-11-26,Bread,Bakery,120,46.0579897519326,279
2023-11-26,Rice,Grocery,138,159.549215181816,420
2023-11-26,Eggs,Dairy,105,150.8926260200503,496
2023-11-26,Soap,Personal Care,129,119.70586075528729,352
2023-11-26,Shampoo,Personal Care,141,156.15392867287315,395
2023-11-27,Milk,Dairy,97,154.82418678839664,268
2023-11-27,Bread,Bakery,80,151.39149487150573,345
2023-11-27,Rice,Grocery,95,123.94039970333128,260
2023-11-27,Eggs,Dairy,92,85.38267590192432,412
2023-11-27,Soap,Personal Care,83,141.28147283216177,334
2023-11-27,Shampoo,Personal Care,98,35.18818663557559,276
2023-11-28,Milk,Dairy,85,60.838592861861954,394
2023-11-28,Bread,Bakery,84,104.6082301451652,209
2023-11-28,Rice,Grocery,80,133.87500564536253,495
2023-11-28,Eggs,Dairy,98,13.972207336051046,286
2023-11-28,Soap,Personal Care,85,196.37436835397807,310
2023-11-28,Shampoo,Personal Care,74,74.00149941772156,336
2023-11-29,Milk,Dairy,105,13.667839176394663,415
2023-11-29,Bread,Bakery,99,119.24441920537714,332
2023-11-29,Rice,Grocery,124,112.62217477893581,260
2023-11-29,Eggs,Dairy,98,98.06076893382689,360
2023-11-29,Soap,Personal Care,75,164.81127280539545,369
2023-11-29,Shampoo,Personal Care,104,155.9893486115941,305
2023-11-30,Milk,Dairy,65,14.93663580789826,228
2023-11-30,Bread,Bakery,95,74.19223828210771,436
2023-11-30,Rice,Grocery,100,183.1412599068671,335
2023-11-30,Eggs,Dairy,100,114.24860627838541,334
2023-11-30,Soap,Personal Care,98,103.46867269577777,325
2023-11-30,Shampoo,Personal Care,117,169.77572997207176,259
2023-12-01,Milk,Dairy,125,114.462999280812,372
2023-12-01,Bread,Bakery,113,71.66486214617495,381
2023-12-01,Rice,Grocery,79,125.39167252896793,408
2023-12-01,Eggs,Dairy,112,70.83951698944185,410
2023-12-01,Soap,Personal Care,103,129.44075384824345,410
2023-12-01,Shampoo,Personal Care,109,96.43766364151448,276
2023-12-02,Milk,Dairy,121,43.857321089743955,291
2023-12-02,Bread,Bakery,146,70.18224324354026,245
2023-12-02,Rice,Grocery,123,195.17575006401592,464
2023-12-02,Eggs,Dairy,131,80.28670087212328,457
2023-12-02,Soap,Personal Care,119,75.32445169066699,460
2023-12-02,Shampoo,Personal Care,111,45.330898620152894,348
2023-12-03,Milk,Dairy,125,63.67477900099468,244
2023-12-03,Bread,Bakery,114,15.991579344932578,498
2023-12-03,Rice,Grocery,137,132.7419552798728,299
2023-12-03,Eggs,Dairy,122,58.97551850382239,288
2023-12-03,Soap,Personal Care,124,103.84530263541366,408
2023-12-03,Shampoo,Personal Care,140,92.3731895327222,297
2023-12-04,Milk,Dairy,112,38.78171616423822,237
2023-12-04,Bread,Bakery,86,76.39077141181973,481
2023-12-04,Rice,Grocery,82,108.95830922503875,407
2023-12-04,Eggs,Dairy,102,36.741239044319116,486
2023-12-04,Soap,Personal Care,104,156.2270736974066,465
2023-12-04,Shampoo,Personal Care,100,125.29797149360931,433
2023-12-05,Milk,Dairy,113,27.589452739898764,361
2023-12-05,Bread,Bakery,111,104.30923076859834,242
2023-12-05,Rice,Grocery,97,42.38230835719924,268
2023-12-05,Eggs,Dairy,97,184.48997980252335,237
2023-12-05,Soap,Personal Care,97,51.10250433159144,343
2023-12-05,Shampoo,Personal Care,97,124.42672654901133,239
2023-12-06,Milk,Dairy,80,92.34236114183875,475
2023-12-06,Bread,Bakery,98,104.2584502173428,235
2023-12-06,Rice,Grocery,82,23.222451005298705,488
2023-12-06,Eggs,Dairy,76,147.55912298750022,287
2023-12-06,Soap,Personal Care,101,155.67258652836168,350
2023-12-06,Shampoo,Personal Care,109,58.74891293810888,378
2023-12-07,Milk,Dairy,117,192.1612264126031,432
2023-12-07,Bread,Bakery,102,109.65294564238943,437
2023-12-07,Rice,Grocery,99,57.479707024799296,383
2023-12-07,Eggs,Dairy,94,132.56960898000733,238
2023-12-07,Soap,Personal Care,104,141.05971836795808,312
2023-12-07,Shampoo,Personal Care,81,122.88576095502113,364
2023-12-08,Milk,Dairy,83,195.41973420022074,465
2023-12-08,Bread,Bakery,105,98.56681811198469,459
2023-12-08,Rice,Grocery,100,177.6312172587195,399
2023-12-08,Eggs,Dairy,81,153.11491871866457,480
2023-12-08,Soap,Personal Care,84,165.25418361232752,451
2023-12-08,Shampoo,Personal Care,82,28.15176577871254,439
2023-12-09,Milk,Dairy,119,148.64049310091798,450
2023-12-09,Bread,Bakery,126,96.45619763317895,353
2023-12-09,Rice,Grocery,134,78.04790461632169,360
2023-12-09,Eggs,Dairy,127,161.60695982714995,496
2023-12-09,Soap,Personal Care,128,130.9434528295776,200
2023-12-09,Shampoo,Personal Care,115,140.97437621801572,340
2023-12-10,Milk,Dairy,115,167.96425980274503,350
2023-12-10,Bread,Bakery,141,23.850861814737968,264
2023-12-10,Rice,Grocery,112,157.0639753633654,290
2023-12-10,Eggs,Dairy,143,92.45541133285606,468
2023-12-10,Soap,Personal Care,122,45.1924328578782,401
2023-12-10,Shampoo,Personal Care,141,85.07833061455098,247
2023-12-11,Milk,Dairy,94,141.17173860997045,218
2023-12-11,Bread,Bakery,91,25.16790264694595,324
2023-12-11,Rice,Grocery,93,80.33103757091168,270
2023-12-11,Eggs,Dairy,109,170.6998086765506,351
2023-12-11,Soap,Personal Care,109,31.681803865487925,320
2023-12-11,Shampoo,Personal Care,76,192.70000449739402,382
2023-12-12,Milk,Dairy,84,80.76872008687792,417
2023-12-12,Bread,Bakery,102,44.74865367034501,427
2023-12-12,Rice,Grocery,111,146.92736141733508,363
2023-12-12,Eggs,Dairy,92,34.52830647333034,270
2023-12-12,Soap,Personal Care,102,27.919403777922042,392
2023-12-12,Shampoo,Personal Care,83,72.47827890742616,322
2023-12-13,Milk,Dairy,111,160.12080733074794,311
2023-12-13,Bread,Bakery,86,97.93782486777347,454
2023-12-13,Rice,Grocery,76,154.49538083927555,302
2023-12-13,Eggs,Dairy,78,159.14984314048087,236
2023-12-13,Soap,Personal Care,89,135.57006024839626,367
2023-12-13,Shampoo,Personal Care,84,74.66298660344928,375
2023-12-14,Milk,Dairy,84,184.8715065610834,496
2023-12-14,Bread,Bakery,87,163.67638899673102,247
