Employee_ID,Age,Gender,Department,Education_Level,Experience_Years,Salary,Training_Hours,Projects_Completed,Overtime_Hours,Absenteeism_Days,Last_Performance_Score,Performance_Level
2804,23,Female,IT,Bachelors,28,175197,50,5,26,8,3,Medium
2805,38,Female,HR,PhD,11,160441,26,5,26,19,3,Medium
2806,33,Male,Sales,Masters,13,89393,59,1,12,12,1,Low
2807,56,Female,IT,Masters,23,177743,32,4,49,13,5,Medium
2808,22,Female,IT,Masters,17,84512,52,10,28,2,3,Medium
2809,36,Male,Marketing,PhD,26,118026,92,10,38,17,2,Low
2810,47,Male,HR,PhD,27,95656,71,13,27,8,1,Low
2811,58,Female,Sales,Bachelors,17,117686,32,12,36,14,3,Medium
2812,42,Female,IT,Masters,15,195210,40,7,28,9,5,Medium
2813,52,Female,Sales,Bachelors,19,35489,18,14,47,16,2,Low
2814,46,Male,Finance,Bachelors,15,79789,84,11,21,12,5,Medium
2815,44,Female,IT,Masters,12,89925,40,2,35,0,5,Medium
2816,45,Female,IT,PhD,25,69703,84,4,29,10,5,Medium
2817,59,Female,Finance,PhD,28,96625,88,5,27,4,4,Medium
2818,49,Male,Marketing,Bachelors,8,127535,41,1,22,8,2,Low
2819,42,Male,IT,Bachelors,25,23051,22,7,32,6,5,Medium
2820,39,Male,Sales,Bachelors,27,189162,74,4,3,6,4,Medium
2821,57,Male,HR,Bachelors,8,48805,32,16,2,1,1,Low
2822,56,Female,Sales,Masters,12,114978,19,1,31,18,4,Medium
2823,30,Male,Marketing,Bachelors,28,64557,24,10,3,19,1,Low
2824,59,Female,HR,Bachelors,3,153627,89,3,0,17,4,Medium
2825,51,Female,Sales,PhD,8,70241,51,10,11,9,5,Medium
2826,55,Female,Sales,PhD,14,147838,11,8,12,4,4,Medium
2827,53,Female,Finance,PhD,13,85994,31,5,33,15,4,Medium
2828,24,Male,Marketing,Masters,18,134005,32,1,28,4,5,Medium
2829,24,Male,Finance,Masters,11,36066,73,14,8,14,1,Low
2830,49,Male,HR,PhD,20,155793,67,4,30,15,5,Medium
2831,36,Male,Finance,PhD,25,97982,14,11,6,3,2,Low
2832,44,Male,Marketing,Bachelors,24,26304,50,12,12,13,4,Medium
2833,32,Female,IT,Bachelors,5,62967,5,16,1,16,2,Low
2834,53,Male,IT,Masters,2,98763,90,3,32,16,5,Medium
2835,57,Male,HR,Masters,25,60462,68,9,49,15,5,Medium
2836,54,Male,IT,Bachelors,24,140356,68,0,6,8,3,Medium
2837,45,Male,Finance,PhD,21,91834,81,10,17,1,2,Low
2838,55,Female,HR,Bachelors,19,131023,91,15,7,10,3,Medium
2839,49,Female,Marketing,Masters,15,137771,34,10,11,14,2,Low
2840,58,Female,HR,Masters,29,95842,85,8,42,2,3,Medium
2841,28,Female,HR,Bachelors,19,22589,33,1,29,15,3,Medium
2842,25,Female,Sales,Bachelors,23,145023,62,6,8,18,2,Low
2843,58,Male,Sales,Bachelors,22,188150,67,18,27,5,5,Medium
2844,22,Female,HR,Masters,16,74918,17,17,3,13,1,Low
2845,22,Female,IT,PhD,15,164673,25,19,38,4,5,Medium
2846,41,Female,Sales,Bachelors,5,27711,85,6,16,4,1,Low
2847,40,Male,Marketing,Masters,7,79430,96,8,10,5,2,Low
2848,50,Male,Finance,Masters,18,122605,60,11,1,17,4,Medium
2849,31,Female,Sales,Masters,29,23970,77,2,22,17,5,Medium
2850,39,Male,HR,Bachelors,24,89535,94,15,49,18,3,Medium
2851,49,Male,IT,Bachelors,25,106570,73,6,21,1,5,Medium
2852,56,Female,Finance,PhD,1,141315,87,4,25,16,2,Low
2853,52,Male,Sales,Masters,13,187248,84,6,11,0,4,Medium
2854,48,Male,IT,Bachelors,21,132111,47,18,31,8,4,Medium
2855,32,Male,IT,Masters,11,61730,71,16,8,12,5,Medium
2856,59,Female,IT,Masters,16,164457,95,15,42,3,5,High
2857,26,Female,HR,PhD,27,143252,30,18,4,4,5,Medium
2858,29,Female,Marketing,Bachelors,26,157022,33,17,25,17,2,Low
2859,55,Male,IT,Bachelors,14,174470,86,18,6,9,1,Low
2860,33,Female,Finance,Masters,17,176349,88,3,28,3,1,Low
2861,59,Male,Sales,Masters,15,177833,6,0,32,12,3,Medium
2862,22,Male,Finance,PhD,12,83944,82,3,23,12,2,Low
2863,52,Male,HR,PhD,20,182605,6,3,24,16,4,Medium
2864,25,Female,HR,PhD,16,127437,46,8,30,7,3,Medium
2865,26,Female,Finance,PhD,7,146794,7,7,28,3,4,Medium
2866,51,Female,Marketing,PhD,0,92123,77,1,4,2,4,Medium
2867,45,Female,HR,PhD,28,42880,0,5,37,10,5,Medium
2868,24,Male,HR,Masters,24,192825,76,10,44,11,4,Medium
2869,32,Female,Finance,PhD,25,107829,2,3,10,8,4,Medium
2870,25,Male,HR,Masters,26,152633,52,13,31,14,2,Low
2871,47,Female,Marketing,Masters,2,73205,91,8,7,12,5,Medium
2872,48,Female,Marketing,Bachelors,15,126948,37,1,19,4,5,Medium
2873,48,Female,Marketing,Masters,27,79810,50,0,33,4,3,Medium
2874,27,Male,Sales,Masters,1,133089,14,3,46,18,5,Medium
2875,36,Male,Marketing,PhD,14,84482,99,11,41,10,1,Low
2876,51,Male,Marketing,Masters,0,89192,66,4,7,8,2,Low
2877,58,Male,Sales,PhD,8,107154,63,8,1,2,3,Medium
2878,58,Male,IT,PhD,15,106066,67,3,20,17,1,Low
2879,58,Female,HR,PhD,3,179402,4,15,14,12,4,Medium
2880,56,Male,Marketing,Bachelors,11,167211,89,1,5,11,1,Low
2881,44,Male,HR,PhD,0,148514,88,15,4,8,3,Medium
2882,27,Male,Finance,Masters,0,52977,9,15,2,9,5,Medium
2883,25,Male,HR,PhD,6,24983,7,10,42,12,2,Low
2884,39,Female,Sales,PhD,17,190981,11,0,42,19,3,Medium
2885,30,Male,HR,PhD,22,69029,63,14,15,19,1,Low
2886,50,Female,HR,Bachelors,27,172401,58,3,34,12,1,Low
2887,34,Female,HR,Masters,22,142668,66,17,8,8,3,Medium
2888,38,Female,IT,Bachelors,14,187806,90,16,34,9,3,Medium
2889,53,Male,IT,Masters,25,62837,49,6,18,18,3,Medium
2890,43,Female,Finance,Bachelors,29,137512,22,17,42,5,5,Medium
2891,25,Male,Sales,Masters,24,86786,39,12,45,6,3,Medium
2892,26,Male,HR,Bachelors,12,24758,96,19,33,14,4,Medium
2893,58,Male,HR,PhD,15,122667,77,19,38,18,2,Low
2894,34,Male,HR,Bachelors,6,128119,86,9,9,13,2,Low
2895,55,Male,HR,Bachelors,15,120157,94,0,9,15,4,Medium
2896,43,Female,IT,PhD,12,102673,76,1,19,13,1,Low
2897,44,Female,Finance,PhD,13,117639,75,16,0,19,1,Low
2898,24,Male,Marketing,Masters,16,172904,98,2,5,1,1,Low
2899,55,Female,Sales,Masters,11,152940,17,16,45,8,1,Low
2900,53,Male,HR,Masters,28,134869,20,11,1,2,5,Medium
2901,42,Female,Finance,Bachelors,23,192934,0,11,37,5,4,Medium
2902,42,Female,Marketing,Masters,23,39728,37,19,32,4,2,Low
2903,32,Female,Finance,Bachelors,19,123542,40,9,2,13,4,Medium
2904,25,Female,IT,Bachelors,12,113565,41,6,35,14,2,Low
2905,22,Female,Marketing,Masters,23,190929,8,9,12,17,1,Low
2906,49,Male,Finance,Masters,19,179255,22,17,34,16,5,Medium
2907,45,Male,IT,Bachelors,14,170012,77,5,14,8,3,Medium
2908,56,Female,Finance,PhD,23,145019,10,6,44,18,3,Medium
2909,34,Male,Finance,PhD,20,156352,70,16,21,8,1,Low
2910,55,Female,Marketing,Bachelors,3,122548,30,11,42,15,1,Low
2911,32,Male,IT,Masters,21,153236,87,16,3,5,4,Medium
2912,57,Female,HR,Bachelors,1,141289,25,17,16,7,5,Medium
2913,38,Female,Sales,Bachelors,27,149068,29,13,4,2,5,Medium
2914,56,Female,Marketing,Masters,17,99624,33,10,20,4,4,Medium
2915,39,Male,IT,PhD,1,169477,45,1,23,6,5,Medium
2916,43,Male,Finance,Bachelors,24,22821,68,0,30,0,5,Medium
2917,45,Female,IT,PhD,14,75090,4,10,39,3,3,Medium
2918,40,Female,Sales,PhD,29,173588,60,1,29,15,5,Medium
2919,58,Male,Sales,Masters,25,161545,82,15,41,13,1,Low
2920,42,Male,HR,Bachelors,18,66454,37,2,6,0,3,Medium
2921,29,Male,HR,Bachelors,14,193602,27,19,48,3,1,Low
2922,49,Male,Sales,PhD,25,124273,25,0,6,9,1,Low
2923,26,Male,Marketing,PhD,19,124472,60,19,26,10,4,Medium
2924,38,Female,Marketing,Masters,9,175870,22,7,23,6,5,Medium
2925,58,Male,Finance,PhD,27,151935,45,18,18,3,5,Medium
2926,57,Female,HR,Masters,23,36148,29,0,40,0,5,Medium
2927,40,Female,Finance,Bachelors,19,106545,66,4,33,0,5,Medium
2928,48,Male,HR,Masters,10,74459,91,0,21,16,3,Medium
2929,55,Male,Sales,PhD,25,104224,32,10,26,9,2,Low
2930,32,Female,Marketing,Bachelors,9,86189,2,8,5,4,1,Low
2931,33,Male,Marketing,Masters,28,159201,68,4,9,6,2,Low
2932,42,Female,Sales,Bachelors,22,111954,82,1,44,7,2,Low
2933,32,Male,Finance,Masters,4,43118,41,12,30,1,2,Low
2934,49,Male,Finance,PhD,8,151515,61,17,24,8,3,Medium
2935,26,Male,IT,PhD,19,178113,57,11,1,3,2,High
2936,38,Female,HR,Bachelors,18,109379,56,13,9,11,3,Medium
2937,41,Male,Finance,Bachelors,12,41053,0,4,9,10,4,Medium
2938,33,Female,Sales,Bachelors,17,116384,72,9,25,4,4,Medium
2939,27,Male,Finance,Masters,16,188276,59,19,4,11,4,Medium
2940,38,Female,Marketing,PhD,26,137545,68,1,21,3,3,Medium
2941,40,Male,HR,Bachelors,5,193312,58,3,3,12,3,Medium
2942,47,Female,IT,Bachelors,9,146675,45,11,33,0,1,Low
2943,53,Female,HR,Bachelors,1,113749,33,10,6,17,2,Low
2944,27,Female,Marketing,Masters,23,159363,96,3,49,3,5,Medium
2945,57,Female,Marketing,Bachelors,5,36285,24,10,16,3,5,Medium
2946,59,Female,Marketing,Bachelors,27,81589,41,8,10,7,2,Low
2947,32,Female,Marketing,Masters,27,33944,28,9,49,19,5,Medium
2948,54,Male,Sales,Masters,20,121041,24,5,7,5,5,Medium
2949,45,Female,IT,Bachelors,12,108876,53,14,27,3,5,High
2950,44,Female,Marketing,Bachelors,17,115561,72,9,43,3,3,Medium
2951,36,Female,Marketing,Masters,6,74391,66,5,32,10,3,Medium
2952,48,Male,Finance,PhD,1,21607,14,0,24,8,3,Medium
2953,32,Male,IT,Masters,28,22953,3,19,20,13,2,Low
2954,38,Male,HR,PhD,13,64941,37,3,11,3,4,Medium
2955,35,Female,IT,Bachelors,4,81683,19,13,25,12,5,Medium
2956,48,Male,IT,Bachelors,17,129588,22,19,28,5,1,Low
2957,39,Male,IT,PhD,10,142080,36,19,37,12,3,Medium
2958,49,Female,Marketing,Masters,9,31154,61,7,34,2,1,Low
2959,25,Female,Marketing,Bachelors,10,145542,7,10,36,6,5,Medium
2960,28,Male,Sales,PhD,26,160119,36,14,45,0,4,Medium
2961,56,Female,HR,Masters,1,108529,44,18,43,10,1,Low
2962,30,Female,Finance,PhD,14,34323,96,7,44,1,5,Medium
2963,29,Female,IT,Masters,6,57693,32,12,44,4,5,Medium
2964,38,Female,HR,Masters,8,109170,6,17,28,13,3,Medium
2965,38,Male,HR,Masters,4,177364,21,16,48,12,4,Medium
2966,54,Female,Sales,Masters,6,65111,4,5,23,15,5,Medium
2967,53,Male,Finance,PhD,19,59491,14,14,14,14,4,Medium
2968,29,Male,IT,PhD,1,69336,20,12,5,2,3,Medium
2969,40,Male,Finance,PhD,2,36905,88,17,31,5,1,Low
2970,59,Male,Sales,PhD,1,50273,16,10,43,8,2,Low
2971,24,Female,Marketing,PhD,20,145191,55,12,33,2,2,High
2972,26,Female,HR,Masters,21,135936,49,0,35,12,2,Low
2973,34,Female,IT,Bachelors,22,177306,6,17,19,12,4,Medium
2974,52,Male,Marketing,Bachelors,18,86538,49,4,11,6,2,Low
2975,37,Male,Sales,PhD,3,124570,59,5,34,4,1,Low
2976,53,Male,Finance,PhD,23,183645,82,0,48,7,5,Medium
2977,43,Female,HR,Bachelors,19,113339,6,6,37,7,4,Medium
2978,50,Male,IT,Masters,6,141132,39,3,16,6,1,Low
2979,43,Female,Marketing,PhD,27,148993,44,8,26,18,4,Medium
2980,24,Female,Marketing,Masters,21,31330,58,14,16,6,4,Medium
2981,31,Female,HR,Bachelors,6,92553,87,5,10,3,4,Medium
2982,42,Female,Finance,Bachelors,16,192425,74,16,38,9,3,Medium
2983,37,Male,Sales,PhD,18,167083,54,19,1,12,5,Medium
2984,33,Female,Finance,Masters,21,103537,63,17,1,3,2,High
2985,23,Male,Finance,PhD,15,80985,64,3,28,18,3,Medium
2986,45,Female,Finance,Bachelors,2,37044,53,8,44,9,5,Medium
2987,56,Male,HR,Masters,14,189364,95,13,23,6,2,Low
2988,51,Male,HR,PhD,13,142304,39,2,23,4,3,Medium
2989,51,Female,Sales,PhD,14,156322,52,0,15,2,3,Medium
2990,56,Female,Finance,PhD,13,43289,43,10,30,1,1,Low
2991,40,Female,HR,Bachelors,6,53087,62,0,48,10,3,Medium
2992,29,Male,Sales,PhD,24,95952,1,11,42,9,4,Medium
2993,47,Female,Sales,Masters,2,56368,78,8,8,12,3,Medium
2994,28,Female,Finance,PhD,29,140648,20,4,26,6,4,Medium
2995,51,Male,IT,Bachelors,16,90815,87,14,40,9,5,Medium
2996,28,Female,Finance,PhD,9,110693,49,17,13,3,5,Medium
2997,24,Male,IT,Bachelors,14,78900,80,8,44,19,4,Medium
2998,22,Female,Sales,Bachelors,28,35494,51,12,24,15,1,Low
2999,57,Male,HR,Masters,5,136486,8,12,42,19,1,Low
3000,46,Male,Marketing,Masters,27,196238,98,12,43,5,5,Medium
